05.09;;;;922248;;;2;;;14-40;;;;;18.09;;;922248;;;;1;;;7-20;;;25.09;;;;922248;;1;;;;;;;7-20;;;;
05.09;;;;922248;;;2;;;14-40;;;;;19.09;;;922248;;;;1;;;7-20;;;25.09;;;;922248;;2;;;;;;;14-40;;;;
05.09;;;;922248;;;5;;;35-99;;;;;19.09;;;922248;;;;3;;;21-59;;;26.09;;;;922248;;1;;;;;;;7-20;;;;
07.09;;;;922248;;;2;;;14-40;;;;;20.09;;;922248;;;;6;;;43-19;;;27.09;;;;922248;;1;;;;;;;7-20;;;;
10.09;;;;922248;;;2;;;14-40;;;;;20.09;;;922248;;;;2;;;14-40;;;28.09;;;;922248;;1;;;;;;;7-20;;;;
10.09;;;;922248;;;1;;;7-20;;;;;20.09;;;922248;;;;3;;;21-59;;;28.09;;;;922248;;1;;;;;;;7-20;;;;
11.09;;;;922248;;;1;;;7-20;;;;;20.09;;;922248;;;;1;;;7-20;;;28.09;;;;922248;;2;;;;;;;14-40;;;;
Итого т.(34675) 25937;;;;;;;;;;583,1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 25940;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
05.09;;;;932412;;;1;;;7-20;;;;;05.09;;;932412;;;;1;;;7-20;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 25940;;;;;;;;;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 26112;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
07.09;;;;92276;;;2;;;14-40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 26112;;;;;;;;;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 26116;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18.09;;;;3467;;;2;;;14-40;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Итого т.(34675) 26116;;;;;;;;;;14,4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 26710;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
10.09;;;;34676;;;1;;;7-20;;;;;13.09;;;3467;;;;2;;;14-40;;;18.09;;;;34676;;2;;;;;;;14-40;;;;
10.09;;;;34676;;;1;;;7-20;;;;;13.09;;;34672;;;;1;;;7-20;;;19.09;;;;34676;;1;;;;;;;7-20;;;;
10.09;;;;34676;;;1;;;7-20;;;;;13.09;;;34672;;;;3;;;21-59;;;25.09;;;;3462;;7;;;;;;;50-39;;;;
12.09;;;;34676;;;1;;;7-20;;;;;13.09;;;34672;;;;1;;;7-20;;;28.09;;;;3467;;1;;;;;;;7-20;;;;
Итого т.(34675) 26710;;;;;;;;;;158,38;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
т.(34675) 26716;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
01.09;;;;92241;;;1;;;7-20;;;;;12.09;;;92276;;;;1;;;7-20;;;20.09;;;;92924;;1;;;;;;;7-20;;;;
01.09;;;;92244;;;2;;;14-40;;;;;12.09;;;92265;;;;1;;;7-20;;;20.09;;;;951966;;1;;;;;;;7-20;;;;
01.09;;;;932412;;;2;;;14-40;;;;;12.09;;;92278;;;;1;;;7-20;;;20.09;;;;92240;;1;;;;;;;7-20;;;;
01.09;;;;92240;;;1;;;7-20;;;;;12.09;;;92241;;;;1;;;7-20;;;20.09;;;;92276;;1;;;;;;;7-20;;;;
01.09;;;;92277;;;2;;;14-40;;;;;12.09;;;93243;;;;1;;;7-20;;;20.09;;;;92243;;1;;;;;;;7-20;;;;
01.09;;;;92242;;;2;;;14-40;;;;;12.09;;;92265;;;;1;;;7-20;;;20.09;;;;92276;;1;;;;;;;7-20;;;;
02.09;;;;902825;;;1;;;7-20;;;;;12.09;;;92277;;;;1;;;7-20;;;20.09;;;;92225;;1;;;;;;;7-20;;;;
02.09;;;;92243;;;1;;;7-20;;;;;12.09;;;902825;;;;1;;;7-20;;;20.09;;;;92240;;1;;;;;;;7-20;;;;
02.09;;;;92243;;;1;;;7-20;;;;;12.09;;;92265;;;;1;;;7-20;;;20.09;;;;92225;;1;;;;;;;7-20;;;;
02.09;;;;95053;;;1;;;7-20;;;;;12.09;;;922247;;;;1;;;7-20;;;20.09;;;;92225;;1;;;;;;;7-20;;;;
02.09;;;;92265;;;1;;;7-20;;;;;12.09;;;92225;;;;1;;;7-20;;;20.09;;;;92241;;1;;;;;;;7-20;;;;
02.09;;;;92279;;;1;;;7-20;;;;;12.09;;;92277;;;;1;;;7-20;;;20.09;;;;92243;;2;;;;;;;14-40;;;;
02.09;;;;92242;;;1;;;7-20;;;;;12.09;;;93243;;;;1;;;7-20;;;20.09;;;;92265;;1;;;;;;;7-20;;;;
03.09;;;;922249;;;1;;;7-20;;;;;12.09;;;92242;;;;1;;;7-20;;;20.09;;;;92265;;1;;;;;;;7-20;;;;
03.09;;;;950535;;;2;;;14-40;;;;;12.09;;;92276;;;;1;;;7-20;;;20.09;;;;92265;;1;;;;;;;7-20;;;;
03.09;;;;92279;;;1;;;7-20;;;;;12.09;;;92265;;;;1;;;7-20;;;20.09;;;;92225;;1;;;;;;;7-20;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;"Приложение к счету № 9-978 за услуги ПАО ""Ростелеком"" за сентябрь 2018 
по л/счету 586001404499";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Стр. 75 из 193;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Период;;;;;;Наименование услуги;;;;;;;;;;;;;;;;;;;;;;;;;Количество;;;;;;;;;;;Сумма;;;
Дата;;;;Код;;;Минут;;;Сумма (руб.);;;;;Дата;;;Код;;;;Минут;;;Сумма (руб.);;;Дата;;;;Код;;Минут;;;;;;;Сумма (руб.);;;;
03.09;;;;92265;;;1;;;7-20;;;;;12.09;;;92225;;;;1;;;7-20;;;20.09;;;;93243;;1;;;;;;;7-20;;;;
03.09;;;;92240;;;1;;;7-20;;;;;12.09;;;92225;;;;1;;;7-20;;;20.09;;;;92279;;1;;;;;;;7-20;;;;
03.09;;;;92240;;;1;;;7-20;;;;;12.09;;;92242;;;;1;;;7-20;;;20.09;;;;92225;;1;;;;;;;7-20;;;;
03.09;;;;932428;;;1;;;7-20;;;;;12.09;;;93243;;;;1;;;7-20;;;20.09;;;;92265;;1;;;;;;;7-20;;;;
03.09;;;;902825;;;1;;;7-20;;;;;12.09;;;92225;;;;1;;;7-20;;;20.09;;;;92241;;1;;;;;;;7-20;;;;
03.09;;;;932406;;;1;;;7-20;;;;;12.09;;;92277;;;;1;;;7-20;;;21.09;;;;93243;;1;;;;;;;7-20;;;;
03.09;;;;92244;;;1;;;7-20;;;;;12.09;;;92241;;;;1;;;7-20;;;21.09;;;;92240;;1;;;;;;;7-20;;;;
03.09;;;;902825;;;2;;;14-40;;;;;13.09;;;92240;;;;1;;;7-20;;;21.09;;;;92242;;1;;;;;;;7-20;;;;
03.09;;;;92244;;;1;;;7-20;;;;;13.09;;;92277;;;;1;;;7-20;;;21.09;;;;904478;;1;;;;;;;7-20;;;;
03.09;;;;92265;;;1;;;7-20;;;;;13.09;;;93243;;;;1;;;7-20;;;21.09;;;;92265;;1;;;;;;;7-20;;;;
03.09;;;;92244;;;1;;;7-20;;;;;13.09;;;92277;;;;1;;;7-20;;;21.09;;;;92241;;1;;;;;;;7-20;;;;
03.09;;;;92241;;;1;;;7-20;;;;;13.09;;;92240;;;;1;;;7-20;;;21.09;;;;92242;;1;;;;;;;7-20;;;;
03.09;;;;92277;;;1;;;7-20;;;;;13.09;;;90249;;;;1;;;7-20;;;21.09;;;;92243;;1;;;;;;;7-20;;;;
03.09;;;;92244;;;1;;;7-20;;;;;13.09;;;92225;;;;2;;;14-40;;;21.09;;;;92242;;1;;;;;;;7-20;;;;
03.09;;;;92242;;;1;;;7-20;;;;;13.09;;;932419;;;;1;;;7-20;;;21.09;;;;92277;;1;;;;;;;7-20;;;;
03.09;;;;92277;;;1;;;7-20;;;;;13.09;;;908889;;;;1;;;7-20;;;21.09;;;;92265;;1;;;;;;;7-20;;;;
03.09;;;;92265;;;1;;;7-20;;;;;13.09;;;904885;;;;1;;;7-20;;;21.09;;;;904885;;1;;;;;;;7-20;;;;
03.09;;;;92243;;;1;;;7-20;;;;;13.09;;;92276;;;;1;;;7-20;;;21.09;;;;922247;;1;;;;;;;7-20;;;;
03.09;;;;92244;;;1;;;7-20;;;;;13.09;;;95052;;;;1;;;7-20;;;21.09;;;;922247;;1;;;;;;;7-20;;;;
03.09;;;;92924;;;2;;;14-40;;;;;13.09;;;92276;;;;1;;;7-20;;;21.09;;;;904885;;1;;;;;;;7-20;;;;
03.09;;;;92240;;;1;;;7-20;;;;;13.09;;;922247;;;;1;;;7-20;;;21.09;;;;92277;;1;;;;;;;7-20;;;;
03.09;;;;92241;;;1;;;7-20;;;;;13.09;;;92279;;;;2;;;14-40;;;21.09;;;;92276;;1;;;;;;;7-20;;;;
03.09;;;;92277;;;2;;;14-40;;;;;13.09;;;922247;;;;1;;;7-20;;;21.09;;;;92277;;1;;;;;;;7-20;;;;
03.09;;;;92242;;;1;;;7-20;;;;;13.09;;;92277;;;;1;;;7-20;;;21.09;;;;92243;;1;;;;;;;7-20;;;;
03.09;;;;92277;;;1;;;7-20;;;;;13.09;;;904885;;;;1;;;7-20;;;21.09;;;;904885;;1;;;;;;;7-20;;;;
03.09;;;;92244;;;1;;;7-20;;;;;13.09;;;93243;;;;1;;;7-20;;;21.09;;;;92276;;1;;;;;;;7-20;;;;
03.09;;;;929292;;;1;;;7-20;;;;;13.09;;;92242;;;;1;;;7-20;;;21.09;;;;904885;;1;;;;;;;7-20;;;;
04.09;;;;932406;;;2;;;14-40;;;;;13.09;;;93243;;;;1;;;7-20;;;21.09;;;;92276;;1;;;;;;;7-20;;;;
04.09;;;;932406;;;1;;;7-20;;;;;13.09;;;904885;;;;1;;;7-20;;;21.09;;;;92277;;1;;;;;;;7-20;;;;
04.09;;;;92240;;;1;;;7-20;;;;;13.09;;;92243;;;;1;;;7-20;;;21.09;;;;932419;;1;;;;;;;7-20;;;;
04.09;;;;92265;;;1;;;7-20;;;;;13.09;;;92240;;;;1;;;7-20;;;21.09;;;;92276;;1;;;;;;;7-20;;;;
04.09;;;;932419;;;1;;;7-20;;;;;13.09;;;92240;;;;1;;;7-20;;;23.09;;;;92244;;1;;;;;;;7-20;;;;
04.09;;;;91290;;;2;;;14-40;;;;;14.09;;;92277;;;;1;;;7-20;;;23.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92244;;;1;;;7-20;;;;;14.09;;;92276;;;;1;;;7-20;;;23.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92276;;;1;;;7-20;;;;;14.09;;;92277;;;;1;;;7-20;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92244;;;1;;;7-20;;;;;14.09;;;932253;;;;2;;;14-40;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92265;;;1;;;7-20;;;;;14.09;;;92241;;;;1;;;7-20;;;24.09;;;;92240;;1;;;;;;;7-20;;;;
04.09;;;;92276;;;1;;;7-20;;;;;14.09;;;92241;;;;2;;;14-40;;;24.09;;;;92242;;1;;;;;;;7-20;;;;
04.09;;;;904478;;;1;;;7-20;;;;;14.09;;;92924;;;;1;;;7-20;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92276;;;1;;;7-20;;;;;14.09;;;929296;;;;1;;;7-20;;;24.09;;;;92225;;1;;;;;;;7-20;;;;
04.09;;;;951966;;;1;;;7-20;;;;;14.09;;;92265;;;;1;;;7-20;;;24.09;;;;92276;;1;;;;;;;7-20;;;;
04.09;;;;932424;;;1;;;7-20;;;;;14.09;;;932253;;;;2;;;14-40;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92265;;;1;;;7-20;;;;;14.09;;;922247;;;;1;;;7-20;;;24.09;;;;92924;;1;;;;;;;7-20;;;;
04.09;;;;92242;;;1;;;7-20;;;;;14.09;;;92242;;;;1;;;7-20;;;24.09;;;;92279;;1;;;;;;;7-20;;;;
04.09;;;;932424;;;1;;;7-20;;;;;14.09;;;92277;;;;1;;;7-20;;;24.09;;;;92225;;1;;;;;;;7-20;;;;
04.09;;;;92277;;;1;;;7-20;;;;;14.09;;;92265;;;;1;;;7-20;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92276;;;1;;;7-20;;;;;14.09;;;92265;;;;1;;;7-20;;;24.09;;;;922247;;1;;;;;;;7-20;;;;
04.09;;;;92278;;;3;;;21-59;;;;;14.09;;;92225;;;;1;;;7-20;;;24.09;;;;92279;;1;;;;;;;7-20;;;;
04.09;;;;92242;;;2;;;14-40;;;;;14.09;;;904885;;;;1;;;7-20;;;24.09;;;;922247;;1;;;;;;;7-20;;;;
04.09;;;;92242;;;1;;;7-20;;;;;15.09;;;92276;;;;1;;;7-20;;;24.09;;;;92265;;2;;;;;;;14-40;;;;
04.09;;;;92265;;;1;;;7-20;;;;;15.09;;;92241;;;;1;;;7-20;;;24.09;;;;92279;;1;;;;;;;7-20;;;;
04.09;;;;92225;;;1;;;7-20;;;;;16.09;;;932419;;;;1;;;7-20;;;24.09;;;;92276;;1;;;;;;;7-20;;;;
04.09;;;;932424;;;1;;;7-20;;;;;16.09;;;92276;;;;1;;;7-20;;;24.09;;;;92240;;1;;;;;;;7-20;;;;
04.09;;;;92240;;;1;;;7-20;;;;;16.09;;;92276;;;;1;;;7-20;;;24.09;;;;92225;;1;;;;;;;7-20;;;;
04.09;;;;92924;;;1;;;7-20;;;;;16.09;;;92240;;;;3;;;21-59;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
04.09;;;;92924;;;1;;;7-20;;;;;16.09;;;932255;;;;1;;;7-20;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
05.09;;;;92277;;;1;;;7-20;;;;;16.09;;;92243;;;;1;;;7-20;;;24.09;;;;922247;;1;;;;;;;7-20;;;;
05.09;;;;92277;;;1;;;7-20;;;;;16.09;;;92225;;;;1;;;7-20;;;24.09;;;;92225;;1;;;;;;;7-20;;;;
05.09;;;;92240;;;1;;;7-20;;;;;16.09;;;92225;;;;1;;;7-20;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
05.09;;;;92278;;;1;;;7-20;;;;;16.09;;;92276;;;;1;;;7-20;;;24.09;;;;92279;;1;;;;;;;7-20;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;"Приложение к счету № 9-978 за услуги ПАО ""Ростелеком"" за сентябрь 2018 
по л/счету 586001404499";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Стр. 76 из 193;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Период;;;;;;Наименование услуги;;;;;;;;;;;;;;;;;;;;;;;;;Количество;;;;;;;;;;;Сумма;;;
Дата;;;;Код;;;Минут;;;Сумма (руб.);;;;;Дата;;;Код;;;;Минут;;;Сумма (руб.);;;Дата;;;;Код;;Минут;;;;;;;Сумма (руб.);;;;
05.09;;;;996686;;;1;;;7-20;;;;;16.09;;;92225;;;;1;;;7-20;;;24.09;;;;92265;;1;;;;;;;7-20;;;;
05.09;;;;951966;;;1;;;7-20;;;;;16.09;;;92265;;;;1;;;7-20;;;24.09;;;;922247;;1;;;;;;;7-20;;;;
05.09;;;;951966;;;1;;;7-20;;;;;16.09;;;92277;;;;1;;;7-20;;;24.09;;;;92277;;1;;;;;;;7-20;;;;
05.09;;;;92241;;;1;;;7-20;;;;;16.09;;;92278;;;;1;;;7-20;;;25.09;;;;92225;;1;;;;;;;7-20;;;;
05.09;;;;92276;;;1;;;7-20;;;;;16.09;;;92265;;;;1;;;7-20;;;25.09;;;;92265;;1;;;;;;;7-20;;;;
05.09;;;;92241;;;1;;;7-20;;;;;16.09;;;92225;;;;1;;;7-20;;;25.09;;;;92242;;1;;;;;;;7-20;;;;
05.09;;;;92276;;;1;;;7-20;;;;;17.09;;;92225;;;;1;;;7-20;;;25.09;;;;92277;;1;;;;;;;7-20;;;;
05.09;;;;92924;;;1;;;7-20;;;;;17.09;;;92242;;;;1;;;7-20;;;25.09;;;;92225;;1;;;;;;;7-20;;;;
05.09;;;;92924;;;1;;;7-20;;;;;17.09;;;92265;;;;1;;;7-20;;;25.09;;;;92243;;1;;;;;;;7-20;;;;
05.09;;;;904885;;;1;;;7-20;;;;;17.09;;;92225;;;;1;;;7-20;;;25.09;;;;92225;;1;;;;;;;7-20;;;;
05.09;;;;92242;;;1;;;7-20;;;;;17.09;;;92278;;;;1;;;7-20;;;25.09;;;;92243;;2;;;;;;;14-40;;;;
05.09;;;;92277;;;1;;;7-20;;;;;17.09;;;932253;;;;1;;;7-20;;;25.09;;;;92924;;1;;;;;;;7-20;;;;
05.09;;;;92277;;;1;;;7-20;;;;;17.09;;;922247;;;;1;;;7-20;;;25.09;;;;996445;;1;;;;;;;7-20;;;;
05.09;;;;904885;;;1;;;7-20;;;;;17.09;;;92265;;;;1;;;7-20;;;25.09;;;;92279;;3;;;;;;;21-59;;;;
05.09;;;;92225;;;1;;;7-20;;;;;17.09;;;92276;;;;1;;;7-20;;;25.09;;;;92241;;1;;;;;;;7-20;;;;
05.09;;;;904885;;;1;;;7-20;;;;;17.09;;;904885;;;;1;;;7-20;;;25.09;;;;95053;;1;;;;;;;7-20;;;;
05.09;;;;92242;;;1;;;7-20;;;;;17.09;;;92241;;;;1;;;7-20;;;25.09;;;;92277;;1;;;;;;;7-20;;;;
05.09;;;;92225;;;1;;;7-20;;;;;17.09;;;929296;;;;1;;;7-20;;;25.09;;;;92241;;1;;;;;;;7-20;;;;
05.09;;;;92277;;;1;;;7-20;;;;;17.09;;;92265;;;;1;;;7-20;;;25.09;;;;92242;;1;;;;;;;7-20;;;;
05.09;;;;92240;;;1;;;7-20;;;;;17.09;;;92278;;;;1;;;7-20;;;25.09;;;;922249;;1;;;;;;;7-20;;;;
05.09;;;;92225;;;1;;;7-20;;;;;17.09;;;904885;;;;1;;;7-20;;;25.09;;;;92277;;1;;;;;;;7-20;;;;
06.09;;;;93243;;;1;;;7-20;;;;;17.09;;;93243;;;;1;;;7-20;;;25.09;;;;932410;;1;;;;;;;7-20;;;;
06.09;;;;922247;;;1;;;7-20;;;;;17.09;;;92243;;;;2;;;14-40;;;25.09;;;;92225;;1;;;;;;;7-20;;;;
06.09;;;;92276;;;1;;;7-20;;;;;17.09;;;929295;;;;1;;;7-20;;;25.09;;;;922249;;1;;;;;;;7-20;;;;
06.09;;;;92241;;;1;;;7-20;;;;;17.09;;;92241;;;;1;;;7-20;;;25.09;;;;92225;;1;;;;;;;7-20;;;;
06.09;;;;904466;;;1;;;7-20;;;;;17.09;;;904885;;;;1;;;7-20;;;26.09;;;;92279;;1;;;;;;;7-20;;;;
06.09;;;;92265;;;1;;;7-20;;;;;17.09;;;904885;;;;2;;;14-40;;;26.09;;;;92241;;1;;;;;;;7-20;;;;
06.09;;;;92242;;;1;;;7-20;;;;;17.09;;;904885;;;;1;;;7-20;;;26.09;;;;932256;;1;;;;;;;7-20;;;;
06.09;;;;92241;;;1;;;7-20;;;;;17.09;;;904885;;;;2;;;14-40;;;26.09;;;;922247;;1;;;;;;;7-20;;;;
07.09;;;;92278;;;1;;;7-20;;;;;17.09;;;904885;;;;1;;;7-20;;;26.09;;;;922247;;1;;;;;;;7-20;;;;
07.09;;;;932406;;;1;;;7-20;;;;;17.09;;;93243;;;;1;;;7-20;;;26.09;;;;932256;;1;;;;;;;7-20;;;;
07.09;;;;92277;;;1;;;7-20;;;;;18.09;;;922247;;;;1;;;7-20;;;26.09;;;;92225;;1;;;;;;;7-20;;;;
07.09;;;;92244;;;1;;;7-20;;;;;18.09;;;95053;;;;1;;;7-20;;;26.09;;;;92241;;1;;;;;;;7-20;;;;
07.09;;;;92265;;;1;;;7-20;;;;;18.09;;;95053;;;;1;;;7-20;;;26.09;;;;92243;;1;;;;;;;7-20;;;;
07.09;;;;92241;;;1;;;7-20;;;;;18.09;;;95053;;;;1;;;7-20;;;26.09;;;;92277;;1;;;;;;;7-20;;;;
07.09;;;;92225;;;1;;;7-20;;;;;18.09;;;92276;;;;1;;;7-20;;;26.09;;;;922249;;1;;;;;;;7-20;;;;
07.09;;;;904478;;;1;;;7-20;;;;;18.09;;;92924;;;;1;;;7-20;;;26.09;;;;95053;;2;;;;;;;14-40;;;;
07.09;;;;92265;;;1;;;7-20;;;;;18.09;;;92242;;;;1;;;7-20;;;26.09;;;;92265;;1;;;;;;;7-20;;;;
07.09;;;;92265;;;1;;;7-20;;;;;18.09;;;92242;;;;2;;;14-40;;;26.09;;;;92241;;1;;;;;;;7-20;;;;
07.09;;;;92276;;;1;;;7-20;;;;;18.09;;;92265;;;;1;;;7-20;;;26.09;;;;92241;;1;;;;;;;7-20;;;;
07.09;;;;92242;;;1;;;7-20;;;;;18.09;;;92265;;;;1;;;7-20;;;26.09;;;;92241;;1;;;;;;;7-20;;;;
07.09;;;;92240;;;3;;;21-59;;;;;18.09;;;92241;;;;1;;;7-20;;;26.09;;;;92241;;1;;;;;;;7-20;;;;
07.09;;;;92242;;;1;;;7-20;;;;;18.09;;;92225;;;;1;;;7-20;;;26.09;;;;92279;;1;;;;;;;7-20;;;;
08.09;;;;908883;;;1;;;7-20;;;;;18.09;;;93243;;;;1;;;7-20;;;26.09;;;;92277;;1;;;;;;;7-20;;;;
10.09;;;;92265;;;1;;;7-20;;;;;18.09;;;93243;;;;1;;;7-20;;;26.09;;;;92225;;1;;;;;;;7-20;;;;
10.09;;;;932424;;;1;;;7-20;;;;;18.09;;;92225;;;;1;;;7-20;;;26.09;;;;92241;;1;;;;;;;7-20;;;;
10.09;;;;902825;;;1;;;7-20;;;;;18.09;;;92241;;;;1;;;7-20;;;27.09;;;;92242;;2;;;;;;;14-40;;;;
10.09;;;;908883;;;1;;;7-20;;;;;19.09;;;92241;;;;1;;;7-20;;;27.09;;;;904885;;1;;;;;;;7-20;;;;
10.09;;;;932408;;;1;;;7-20;;;;;19.09;;;932418;;;;1;;;7-20;;;27.09;;;;92240;;1;;;;;;;7-20;;;;
10.09;;;;92265;;;1;;;7-20;;;;;19.09;;;932418;;;;1;;;7-20;;;27.09;;;;932406;;1;;;;;;;7-20;;;;
10.09;;;;92265;;;1;;;7-20;;;;;19.09;;;932418;;;;1;;;7-20;;;27.09;;;;932406;;1;;;;;;;7-20;;;;
10.09;;;;92277;;;1;;;7-20;;;;;19.09;;;92276;;;;1;;;7-20;;;27.09;;;;92265;;1;;;;;;;7-20;;;;
10.09;;;;92242;;;1;;;7-20;;;;;19.09;;;92240;;;;1;;;7-20;;;27.09;;;;950535;;1;;;;;;;7-20;;;;
10.09;;;;92265;;;1;;;7-20;;;;;19.09;;;92241;;;;1;;;7-20;;;27.09;;;;92265;;1;;;;;;;7-20;;;;
10.09;;;;92276;;;1;;;7-20;;;;;19.09;;;92276;;;;1;;;7-20;;;27.09;;;;92265;;1;;;;;;;7-20;;;;
10.09;;;;92277;;;1;;;7-20;;;;;19.09;;;92243;;;;1;;;7-20;;;27.09;;;;95053;;1;;;;;;;7-20;;;;
10.09;;;;92241;;;3;;;21-59;;;;;19.09;;;92278;;;;1;;;7-20;;;27.09;;;;922247;;1;;;;;;;7-20;;;;
10.09;;;;92276;;;1;;;7-20;;;;;19.09;;;922247;;;;1;;;7-20;;;27.09;;;;92241;;1;;;;;;;7-20;;;;
10.09;;;;92242;;;1;;;7-20;;;;;19.09;;;92278;;;;1;;;7-20;;;27.09;;;;904478;;1;;;;;;;7-20;;;;
10.09;;;;92265;;;1;;;7-20;;;;;19.09;;;92277;;;;1;;;7-20;;;27.09;;;;92279;;1;;;;;;;7-20;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;"Приложение к счету № 9-978 за услуги ПАО ""Ростелеком"" за сентябрь 2018 
по л/счету 586001404499";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;Стр. 77 из 193;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;"ОБЩЕСТВО С ОГРАНИЧЕННОЙ ОТВЕТСТВЕННОСТЬЮ ""ГАЗПРОМ ТРАНСГАЗ ЮГОРСК""";;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Период;;;;;;Наименование услуги;;;;;;;;;;;;;;;;;;;;;;;;;Количество;;;;;;;;;;;Сумма;;;
Дата;;;;Код;;;Минут;;;Сумма (руб.);;;;;Дата;;;Код;;;;Минут;;;Сумма (руб.);;;Дата;;;;Код;;Минут;;;;;;;Сумма (руб.);;;;
10.09;;;;92276;;;1;;;7-20;;;;;19.09;;;92265;;;;1;;;7-20;;;27.09;;;;92241;;1;;;;;;;7-20;;;;
10.09;;;;92242;;;1;;;7-20;;;;;19.09;;;92241;;;;1;;;7-20;;;27.09;;;;92225;;1;;;;;;;7-20;;;;
10.09;;;;92241;;;1;;;7-20;;;;;19.09;;;92225;;;;1;;;7-20;;;27.09;;;;92278;;1;;;;;;;7-20;;;;
10.09;;;;92277;;;1;;;7-20;;;;;19.09;;;93243;;;;1;;;7-20;;;28.09;;;;932419;;1;;;;;;;7-20;;;;
10.09;;;;92277;;;1;;;7-20;;;;;19.09;;;92276;;;;1;;;7-20;;;28.09;;;;932256;;1;;;;;;;7-20;;;;
10.09;;;;92265;;;1;;;7-20;;;;;19.09;;;900390;;;;1;;;7-20;;;28.09;;;;904885;;1;;;;;;;7-20;;;;
11.09;;;;92277;;;1;;;7-20;;;;;19.09;;;92277;;;;1;;;7-20;;;28.09;;;;92242;;1;;;;;;;7-20;;;;
11.09;;;;92276;;;1;;;7-20;;;;;19.09;;;92241;;;;1;;;7-20;;;28.09;;;;92277;;1;;;;;;;7-20;;;;
11.09;;;;92276;;;1;;;7-20;;;;;19.09;;;92924;;;;1;;;7-20;;;28.09;;;;92243;;1;;;;;;;7-20;;;;
11.09;;;;92924;;;1;;;7-20;;;;;19.09;;;92276;;;;1;;;7-20;;;28.09;;;;92225;;1;;;;;;;7-20;;;;
11.09;;;;92276;;;2;;;14-40;;;;;19.09;;;92242;;;;1;;;7-20;;;28.09;;;;92241;;1;;;;;;;7-20;;;;
11.09;;;;92276;;;1;;;7-20;;;;;19.09;;;92265;;;;1;;;7-20;;;28.09;;;;92278;;1;;;;;;;7-20;;;;
